Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Lenovo A800,,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,133.5 x 68.9 x 11.5 mm (5.26 x 2.71 x 0.45 in),155 g (5.47 oz),,Dual SIM (Mini-SIM),"4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577T (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"4GB (1.65 user available), 512MB RAM","5 MP, AF",,720p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR",No,FM radio,microUSB 2.0,"Li-Ion 2000 mAh, removable",,"Black, White",About 120 EUR
Lenovo A820,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,135 x 68.2 x 9.9 mm (5.31 x 2.69 x 0.39 in),151 g (5.33 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.1.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",,720p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,FM radio,microUSB 2.0,"Li-Ion 2000 mAh, removable",,Black,About 110 EUR
Lenovo A830,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,147 x 73 x 9.4 mm (5.79 x 2.87 x 0.37 in),165.4 g (5.82 oz),,"Dual SIM (Mini-SIM, dual stand-by)","5.0 inches, 68.9 cm","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,FM radio,microUSB 2.0,"Li-Ion 2250 mAh, removable",,"Black, White",About 140 EUR
Lenovo IdeaTab A2107,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 1900 - for AT&T,,HSPA,195.1 x 125 x 11.9 mm (7.68 x 4.92 x 0.47 in),400 g (14.11 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.0.3 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),16GB 1GB RAM,3.15 MP,,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",3.0,No,No,microUSB 2.0,"Li-Ion 3550 mAh, non-removable",,Black,About 150 EUR
Lenovo S890,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,143 x 74.2 x 9.3 mm (5.63 x 2.92 x 0.37 in),176 g (6.21 oz),,Dual SIM (Mini-SIM),"5.0 inches, 68.9 cm","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,FM radio,microUSB 2.0,"Li-Ion 2250 mAh, removable",,"Black, Blue, White",About 230 EUR
Lenovo K900,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,HSPA,157 x 78 x 6.9 mm (6.18 x 3.07 x 0.27 in),162 g (5.71 oz),,Micro-SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 4.2 (Jelly Bean),Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,No,"16GB 2GB RAM, 32GB 2GB RAM","13 MP, AF",Dual-LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual band, hotspot","3.0, A2DP",No,Stereo FM radio,"microUSB 2.0, OTG","Li-Po 2500 mAh, non-removable",,Black/Gray,About 360 EUR
Lenovo IdeaTab A1000,,No cellular connectivity, N/A,,,,199 x 121 x 10.7 mm (7.83 x 4.76 x 0.42 in),340 g (11.99 oz),,No,"7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","Android 4.1 (Jelly Bean), upgradable to 4.2 (Jelly Bean)",Mediatek MT8317,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),"4GB 1GB RAM, 16GB 1GB RAM",No,,No,VGA,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Po 3500 mAh, non-removable",,"Black, White",About 150 EUR
Lenovo IdeaTab A3000,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only), HSDPA (optional),,HSPA,194 x 120 x 11 mm (7.64 x 4.72 x 0.43 in),339 g (11.96 oz),,Single SIM or Dual SIM (dual stand-by),"7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","Android 4.1 (Jelly Bean), upgradable to 4.2 (Jelly Bean)",Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),16GB 1GB RAM,"5 MP, AF",,1080p@30fps,VGA,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Po 3500 mAh, non-removable",,Black,About 180 EUR
Lenovo IdeaTab S6000,,No cellular connectivity, N/A,,,,259.1 x 180.3 x 7.6 mm (10.20 x 7.10 x 0.30 in),562.5 g (1.24 lb),,No,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544MP2,microSDXC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",,Yes,VGA,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Po 6350 mAh, non-removable (23.5 Wh)",,Black,
Lenovo IdeaTab S6000L,,No cellular connectivity, N/A,,,,260 x 180 x 8.6 mm (10.24 x 7.09 x 0.34 in),560 g (1.23 lb),,No,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544MP2,microSDXC (dedicated slot),16GB 1GB RAM,VGA,,Yes,No,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Po 6350 mAh, non-removable (23.5 Wh)",,Black,About 190 EUR
Lenovo IdeaTab S6000F,,No cellular connectivity, N/A,,,,260 x 180 x 8.6 mm (10.24 x 7.09 x 0.34 in),560 g (1.23 lb),,No,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544MP2,microSDXC (dedicated slot),16GB 1GB RAM,"5 MP, AF",,Yes,VGA,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Po 6350 mAh, non-removable (23.5 Wh)",,Black,About 220 EUR
Lenovo IdeaTab S6000H,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 42.2/11.5 Mbps,260 x 180 x 8.6 mm (10.24 x 7.09 x 0.34 in),560 g (1.23 lb),,Yes,"10.1 inches, 295.8 cm","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8389,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),32GB 1GB RAM,"5 MP, AF",,Yes,VGA,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Po 6350 mAh, non-removable (23.5 Wh)",,Black,About 300 EUR
Lenovo S920,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,154 x 77.7 x 7.9 mm (6.06 x 3.06 x 0.31 in),159 g (5.61 oz),,Dual SIM,"5.3 inches, 77.4 cm","720 x 1280 pixels, 16:9 ratio (~277 ppi density)",Android 4.2.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual band","3.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 2250 mAh, removable",,"White, Blue",About 250 EUR
Lenovo A269i,,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA 7.2/5.76 Mbps,-,112 g (3.95 oz),,Dual SIM (Mini-SIM),"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),Mediatek MT6572 (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),512MB 256MB RAM,2 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",2.0,No,FM radio,microUSB 2.0,"Li-Po 1300 mAh, removable",,Black,About 70 EUR
Lenovo A369i,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,124 x 64 x 11.7 mm (4.88 x 2.52 x 0.46 in),120 g (4.23 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,2 MP,,480p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",3.0,No,FM radio,microUSB 2.0,"Li-Po 1500 mAh, removable",,Black,About 70 EUR
Lenovo A390,,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,125.6 x 64 x 10.1 mm (4.94 x 2.52 x 0.40 in),131 g (4.62 oz),,Dual SIM (Mini-SIM),"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,5 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, hotspot",3.0,No,FM radio,microUSB 2.0,"Li-Ion 1500 mAh, removable",,"Black, White",About 70 EUR
Lenovo S820,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,139.5 x 69.7 x 9 mm (5.49 x 2.74 x 0.35 in),143 g (5.04 oz),,Dual SIM,"4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),"4GB 1GB RAM, 8GB 1GB RAM","12 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual band","3.0, A2DP",No,FM radio; built-in antenna,microUSB 2.0,"Li-Po 2000 mAh, removable",,"Flamingo red, Charcoal Black, Pearl White",About 230 EUR
Lenovo P780,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,143 x 73 x 10 mm (5.63 x 2.87 x 0.39 in),176 g (6.21 oz),,Dual SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),"4GB 1GB RAM, 8GB 1GB RAM","8 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, hotspot",3.0,No,FM radio,"microUSB 2.0, OTG","Li-Po 4000 mAh, removable",,Black,About 190 EUR
Lenovo Yoga Tablet 10 HD+,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,261 x 180 x 8.1 mm (10.28 x 7.09 x 0.32 in),615 g (1.36 lb),,Micro-SIM,"10.1 inches, 295.8 cm","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","Android 4.3 (Jelly Bean), upgradable to 4.4 (KitKat)",Qualcomm MSM8228 Snapdragon 400 (28 nm) (3G)/ APQ8028 (Wi-Fi only),Quad-core 1.6 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",8 MP,,Yes,1.6 MP,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, OTG","Li-Ion 9000 mAh, non-removable",,Gray,About 260 EUR
Lenovo A7-30 A3300,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,198 x 119.8 x 10.5 mm (7.80 x 4.72 x 0.41 in),327 g (11.53 oz),,Micro-SIM,"7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8382M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),8GB 1GB RAM,2 MP,,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",3.0,No,FM radio,microUSB 2.0,"Li-Ion 3500 mAh, non-removable",,Silver,About 80 EUR
Lenovo A7-50 A3500,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA - cellular model only,198 x 121.2 x 9.9 mm (7.80 x 4.77 x 0.39 in),320 g (11.29 oz),,Micro-SIM - cellular model only,"7.0 inches, 142.1 cm","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",5 MP,,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 3450 mAh, non-removable",,Blue,About 120 EUR
Lenovo A8-50 A5500,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA - cellular model only,217 x 136 x 8.9 mm (8.54 x 5.35 x 0.35 in),360 g (12.70 oz),,Micro-SIM - cellular model only,"8.0 inches, 185.6 cm","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",5 MP,,Yes,2 MP,,"Yes, with stereo speakers (3G models only)",Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 4200 mAh, non-removable",,"Black, White, Yellow, Red",About 140 EUR
Lenovo A10-70 A7600,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA 21.1/5.76 Mbps - cellular model only,264.1 x 176.5 x 9 mm (10.40 x 6.95 x 0.35 in),550 g (1.21 lb),,Micro-SIM - cellular model only,"10.1 inches, 295.8 cm","800 x 1280 pixels, 16:10 ratio (~149 ppi density)","Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM",5 MP,,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 6340 mAh, non-removable",,Black,About 190 EUR
Lenovo A536,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,139.6 x 72 x 10 mm (5.50 x 2.83 x 0.39 in),148 g (5.22 oz),,"Dual SIM (Mini-SIM, dual stand-by)","5.0 inches, 68.9 cm","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF","LED flash, HDR",1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 2000 mAh, removable",,"Black, White",About 100 EUR
Lenovo A328,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,132 x 68.5 x 11 mm (5.20 x 2.70 x 0.43 in),-,,"Dual SIM (Mini-SIM, dual stand-by)","4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),4GB 1GB RAM,5 MP,,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 2000 mAh, removable",,"Black, White",About 90 EUR
Lenovo A316i,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,117 x 63.5 x 12.2 mm (4.61 x 2.5 x 0.48 in),121 g (4.27 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,2 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 1300 mAh, removable",,Black,About 50 EUR
Lenovo A680,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,145 x 73.5 x 10.8 mm (5.71 x 2.89 x 0.43 in),165 g (5.82 oz),,Dual SIM,"5.0 inches, 68.9 cm","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),4GB 1GB RAM,5 MP,,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",3.0,No,FM radio,microUSB 2.0,"Li-Po 2000 mAh, removable",,"Black, White",About 110 EUR
Lenovo A889,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,164 x 85.4 x 9 mm (6.46 x 3.36 x 0.35 in),192 g (6.77 oz),,Dual SIM,"6.0 inches, 99.2 cm","540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",3.0,No,FM radio,microUSB 2.0,"Li-Ion 2500 mAh, removable",,White,About 120 EUR
Lenovo S750,,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,135 x 68.2 x 9.9 mm (5.31 x 2.69 x 0.39 in),145 g (5.11 oz),,Dual SIM (Dual stand-by),"4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.2.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",2.0,No,FM radio,microUSB 2.0,"Li-Ion 2000 mAh, removable",,Black/Orange,About 150 EUR
Lenovo S939,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,159 x 84 x 8.7 mm (6.26 x 3.31 x 0.34 in),171.5 g (6.07 oz),,"Dual SIM (Mini-SIM, dual stand-by)","6.0 inches, 99.2 cm","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, HDR",Yes,1.6 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 3000 mAh, removable",,Dark Gray,About 180 EUR
Lenovo Golden Warrior S8,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2, TD-SCDMA,,TD-SCDMA,146 x 76.7 x 7.9 mm (5.75 x 3.02 x 0.31 in),146 g (5.15 oz),,"Dual SIM (Mini-SIM, dual stand-by)","5.3 inches, 77.4 cm","720 x 1280 pixels, 16:9 ratio (~277 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6592M (28 nm),Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM","13 MP, AF","LED flash, panorama, HDR",Yes,5 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 2000 mAh, removable",,Golden,About 150 EUR
Lenovo Golden Warrior A8,,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - all versions,HSDPA 900 / 2100 - A806,"1, 3 - A806","HSPA, LTE Cat4 150/50 Mbps",140.5 x 70.8 x 9 mm (5.53 x 2.79 x 0.35 in),180 g (6.35 oz),,Mini-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF","Dual-LED flash, panorama, HDR",1080p@30fps,5 MP,720p,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 2500 mAh, removable",,"Black, White",About 150 EUR
Lenovo Vibe Z2 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",156 x 81.3 x 7.7 mm (6.14 x 3.20 x 0.30 in),179 g (6.31 oz),,"Dual SIM (Micro-SIM, dual stand-by)","6.0 inches, 99.2 cm","1440 x 2560 pixels, 16:9 ratio (~490 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,No,32GB 3GB RAM,"16 MP, f/2.2, AF, OIS","Dual-LED flash, panorama, HDR","4K@30fps, 1080p@30fps",5 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual band, hotspot","4.0, A2DP",Yes,FM radio,microUSB 2.0,"Li-Po 4000 mAh, non-removable",,"Black, Gold, White",About 430 EUR
Lenovo A850+,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,150 x 77 x 8.9 mm (5.91 x 3.03 x 0.35 in),161 g (5.68 oz),,Dual SIM (Dual stand-by),"5.5 inches, 83.4 cm","540 x 960 pixels, 16:9 ratio (~200 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6592M (28 nm),Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 2500 mAh, removable",,Black,About 160 EUR
Lenovo Vibe Z2,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700 / 1900 / 2100 - SIM 1 & SIM 2,"1, 3, 7, 20 - SIM 1 & SIM 2","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",148.5 x 76.4 x 7.8 mm (5.85 x 3.01 x 0.31 in),158 g (5.57 oz),,"Dual SIM (Micro-SIM, dual stand-by)","5.5 inches, 83.4 cm","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 4.4 (KitKat),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,No,32GB 2GB RAM,"13 MP, AF, OIS","LED flash, panorama, HDR",1080p@30fps,8MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n/ac, dual band, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 3000 mAh, non-removable",,"White, Gold, Titanium",About 430 EUR
