Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
LG GW520,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,HSPA 7.2/0.384 Mbps,106.5 x 53 x 15.9 mm (4.19 x 2.09 x 0.63 in),125.5 g (4.41 oz),,Mini-SIM,"2.8 inches, 22.3 cm","240 x 400 pixels, 5:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),40MB,3.15 MP,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 950 mAh battery,,"Blue on Black, Red on Black, Silver, Pearl White",About 100 EUR
LG GT505,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1900 / 2100 ,,HSPA 3.6/0.384 Mbps,107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in),98 g (3.46 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),60MB,"5 MP, AF",LED flash,Yes,Videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,Stereo FM radio,2.0,Removable Li-Ion 1000 mAh battery,,Black,About 100 EUR
LG GT500 Puccini,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1900 / 2100 ,,HSPA 3.6/0.384 Mbps,107 x 55 x 12 mm (4.21 x 2.17 x 0.47 in),98 g (3.46 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),,"5 MP, AF",LED flash,Yes,Videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,Stereo FM radio,2.0,Removable Li-Ion battery,,Black,About 90 EUR
LG KB775 Scarlet,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 2100 ,,HSPA 7.2/0.384 Mbps,108 x 54.8 x 13.2 mm (4.25 x 2.16 x 0.52 in),110 g (3.88 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSDHC (dedicated slot), 1 GB included",70MB,"3.15 MP, AF",,320p,Yes,,Yes,No,WLANNo,"2.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1000 mAh battery,,"Black, Dark Red",
LG GW550,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,HSPA 7.2/2 Mbps,116 x 62 x 12 mm (4.57 x 2.44 x 0.47 in),125.5 g (4.41 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.5 Standard,,,,microSDHC (dedicated slot),256MB,3.15 MP,,320p@15fps,Yes,,"Yes, with stereo speakers",No,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 1300 mAh battery,,Black,About 70 EUR
LG GB170,,GSM,GSM 900 / 1800 ,,,,103 x 46 x 13.9 mm (4.06 x 1.81 x 0.55 in),76.5 g (2.68 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,microSDHC (dedicated slot),8MB,No,,,,,Yes,Yes,WLANNo,No,,Stereo FM radio,Proprietary,Removable Li-Ion 950 mAh battery,,"Black, Red",
LG GB109,,GSM,GSM 900 / 1800 / 1900 ,,,,102 x 45 x 14.6 mm (4.02 x 1.77 x 0.57 in),92 g (3.25 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,1MB,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio; built-in antenna,No,Removable Li-Ion 950 mAh battery,,Black,About 30 EUR
LG GB190,,GSM,GSM 900 / 1800 / 1900 ,,,,104 x 46 x 13.9 mm (4.09 x 1.81 x 0.55 in),76 g (2.68 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,microSDHC (dedicated slot),,VGA,,No,No,,Yes,No,WLANNo,No,,"Stereo FM radio, recording",Proprietary,Removable Li-Ion 950 mAh battery,,Black,About 60 EUR
LG GB270,,GSM,GSM 900 / 1800 / 1900 ,,,,108 x 47 x 12.7 mm (4.25 x 1.85 x 0.5 in),88.3 g (3.10 oz),,Mini-SIM,"2.0 inches, 12.4 cm","120 x 160 pixels, 4:3 ratio (~100 ppi density)",,,,,microSD (dedicated slot),12MB,VGA,,Yes,No,,Yes,No,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS; scheduled recording",1.1,Removable Li-Ion 1000 mAh battery,,"Black, Gray, Pink",About 40 EUR
LG GW300,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,115.5 x 61 x 12.8 mm (4.55 x 2.40 x 0.50 in),95 g (3.35 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),15MB,2 MP,,Yes,No,,Yes,Yes,WLANNo,"2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Po 900 mAh battery,,"Black, Blue",About 70 EUR
LG BL40 New Chocolate,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,128 x 51 x 10.9 mm (5.04 x 2.01 x 0.43 in),129 g (4.55 oz),,Mini-SIM,"4.01 inches, 37.7 cm","345 x 800 pixels, 21:9 ratio (~217 ppi density)",,,,,microSDHC (dedicated slot),1.1GB,"5 MP, AF","Schneider-Kreuznach optics, LED flash",480p@30fps,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g, DLNA","2.1, A2DP",,"Stereo FM radio, RDS; FM transmitter",microUSB 2.0,Removable Li-Ion 1000 mAh battery,,Black,About 100 EUR
LG GM750,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 7.2/2 Mbps,109.8 x 53.5 x 12.9 mm (4.32 x 2.11 x 0.51 in),120 g (4.23 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSDHC (dedicated slot),200MB,"5 MP, AF",,Yes,Videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB,Removable Li-Ion 1500 mAh battery,,Black,About 290 EUR
LG GW620,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,109 x 54.5 x 15.9 mm (4.29 x 2.15 x 0.63 in),139 g (4.90 oz),,Mini-SIM,"3.0 inches, 26.8 cm","320 x 480 pixels, 3:2 ratio (~192 ppi density)","Android 1.5, upgradable to 2.2 (Froyo)",,,,microSDHC (dedicated slot),150MB,"5 MP, AF",LED flash,320p@30fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g, hotspot","2.0, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Po 1500 mAh battery,,"Black, Gray, Blue",About 90 EUR
LG CF360,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 3.6/0.384 Mbps,101 x 48 x 17 mm (3.98 x 1.89 x 0.67 in),100 g (3.53 oz),,Mini-SIM,"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSDHC (dedicated slot),10MB,1.3 MP,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,No,2.0,Removable Li-Ion 900 mAh battery,,"Red, Blue",About 70 EUR
LG BL20 New Chocolate,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 3.6/0.384 Mbps,106.9 x 50.8 x 12.3 mm (4.21 x 2.0 x 0.48 in),115 g (4.06 oz),,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),60MB,"5 MP, AF","Schneider-Kreuznach optics, LED flash",320p@15fps,No,,Yes,No,WLANNo,"2.1, A2DP",,FM radio,2.0,Removable Li-Ion 900 mAh battery,,Black,About 70 EUR
LG GD510 Pop,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,97.8 x 49.5 x 11.2 mm (3.85 x 1.95 x 0.44 in),87g (3.07 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),42MB,3.15 MP,,320p@15fps,No,,Yes,No,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB,Removable Li-Ion 900 mAh battery (LGIP-550N),Solar panel for charging (optional),"Silver, Black, Twiilght",About 80 EUR
LG GD310 ,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,102.9 x 52 x 15.5 mm (4.05 x 2.05 x 0.61 in),112 g (3.95 oz),,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),128MB,3.15 MP,,Yes,Yes,,Yes,No,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 900 mAh battery,,"White, Black, Pink",About 90 EUR
LG KM555E,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 7.2/0.384 Mbps,105.9 x 53.4 x 12 mm (4.17 x 2.10 x 0.47 in),90 g (3.17 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),40MB,3.15 MP,,320p@30fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB,Removable Li-Ion 950 mAh battery,,"Black, Silver, Violet",About 80 EUR
LG 8575 Samba,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,"EV-DO Rev.0, 153.2 Kbps",109.2 x 55.9 x 12 mm (4.30 x 2.20 x 0.47 in),119.9 g (4.20 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),1GB,3.15 MP,,Yes,No,,Yes,No,WLANNo,"2.1, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1000 mAh battery,,"Black, Bronze",
LG GU285,,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",96 x 45.7 x 14.9 mm (3.78 x 1.80 x 0.59 in),105 g (3.70 oz),,Mini-SIM,"2.0 inches, 12.6 cm",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),20MB,1.3 MP,,176x144@15fps,VGA videocall camera,,Yes,No,WLANNo,"2.1, A2DP",,Stereo FM radio (selected markets),microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black, Silver, White & Red, White & Pink, Light Silver",About 60 EUR
LG GB160,,GSM,GSM 900 / 1800 ,,,,103 x 46 x 12.5 mm (4.06 x 1.81 x 0.49 in),67.5 (2.36 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,2MB,No,,,,,Yes,No,WLANNo,No,,"Stereo FM radio, recording",No,Removable Li-Ion 950 mAh battery,,Black,About 70 EUR
LG GD710 Shine II,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 3.6/0.384 Mbps,106.9 x 51.5 x 13.3 mm (4.21 x 2.03 x 0.52 in),120 g (4.23 oz),,Mini-SIM,"2.2 inches, 15.0 cm","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,LED flash,320p,No,,Yes,No,WLANNo,"2.0, A2DP",,No,microUSB 2.0,Removable Li-Ion 900 mAh battery,,Silver,About 80 EUR
LG GU230 Dimsun,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,108 x 48 x 13.8 mm (4.25 x 1.89 x 0.54 in),89 g (3.14 oz),,Mini-SIM,"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSD (dedicated slot),6MB,1.3 MP,,QCIF@15fps,No,,Yes,No,WLANNo,"2.1, A2DP",,"FM radio, RDS, recording",2.0,Removable Li-Ion 900 mAh battery,,"Black, Silver, Pink",About 50 EUR
LG GW820 eXpo,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,HSPA 7.2/0.384 Mbps,114 x 56 x 15 mm (4.49 x 2.20 x 0.59 in),147.4 g (5.19 oz),,Mini-SIM,"3.2 inches, 29.1 cm","480 x 800 pixels, 5:3 ratio (~292 ppi density)",Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),"512Mb ROM, 256Mb RAM","5 MP, AF",LED flash,480p,No,,Yes,No,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,No,microUSB 2.0,Removable Li-Po 1500 mAh battery,,Black,About 90 EUR
LG GS190,,GSM,GSM 900 / 1800 / 1900 ,,,,108 x 48 x 13.8 mm (4.25 x 1.89 x 0.54 in),85 g (3.00 oz),,Mini-SIM,"2.0 inches, 12.6 cm",128 x 160 pixels (~102 ppi density),,,,,microSDHC (dedicated slot),4MB,VGA,,Yes,No,,"Yes, with stereo speakers",No,WLANNo,"2.0, A2DP",,"FM radio, RDS",2.0,Removable Li-Ion 950 mAh battery,,Black,
LG GS200,,GSM,GSM 900 / 1800 / 1900 ,,,,106 x 48 x 13.8 mm (4.17 x 1.89 x 0.54 in),85 g (3.00 oz),,Mini-SIM,"2.0 inches, 12.6 cm",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),,1.3 MP,,QCIF@15fps,No,,"Yes, with stereo speakers",Yes,WLANNo,"2.1, A2DP",,"FM radio, RDS, recording, built-in antenna",2.0,Removable Li-Ion 1100 mAh battery,,Black,About 50 EUR
LG GD580 Lollipop,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,108.3 x 51.5 x 13.4 mm (4.26 x 2.03 x 0.53 in),103.5 g (3.63 oz),,Mini-SIM,"2.8 inches, 22.3 cm","240 x 400 pixels, 5:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),60MB,3.15 MP,,Yes,VGA,,Yes,No,WLANNo,"2.0, A2DP",,"Stereo FM radio, RDS",2.0,Removable Li-Ion 800 mAh battery,,"Blue, Pink, Black",About 70 EUR
LG KU2100,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,109.8 x 53.4 x 12.9 mm (4.32 x 2.10 x 0.51 in),121 g (4.23 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSDHC (dedicated slot),,"5 MP, AF",,Yes,Videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.1, A2DP",,No,microUSB,Removable Li-Ion 1500 mAh battery,,Black,About 110 EUR
LG Town GT350,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,107.5 x 52.5 x 15.9 mm (4.23 x 2.07 x 0.63 in),125 g (4.41 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),56MB,2 MP,,320p@12fps,No,,Yes,No,WLANNo,"2.0, A2DP",,"Stereo FM radio, FM transmiter",microUSB 2.0,Removable Li-Ion 950 mAh battery,,"Aqua Blue, Purple, Light Silver, Black",About 90 EUR
LG Wink Plus GT350i,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,107.5 x 52.5 x 15.9 mm (4.23 x 2.07 x 0.63 in),122 g (4.30 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),40MB,2 MP,,320p@12fps,No,,Yes,No,WLANWi-Fi b/g,"2.0, A2DP",,"Stereo FM radio, FM transmiter",microUSB 2.0,Removable Li-Po 950 mAh battery,,"Aqua Blue, Purple, Light Silver, Black",
LG Etna C330,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,"Yes, 384 kbps",101 x 52 x 16.4 mm (3.98 x 2.05 x 0.65 in),123.5 (4.34 oz),,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),64MB,2 MP,,QCIF@15fps,No,,Yes,Yes,WLANNo,Yes,No,"FM radio, RDS",Proprietary,"Li-Ion 900 mAh, removable",,"BLue, White",
LG GT950 Arena,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 7.2/0.384 Mbps,107.7 x 55.4 x 12.2 mm (4.24 x 2.18 x 0.48 in),104.9 g (4.94 oz),,Mini-SIM,"3.0 inches, 25.6 cm","480 x 800 pixels, 5:3 ratio (~311 ppi density)",,,,,microSDHC (dedicated slot),150MB,"5 MP, AF",LED flash,480p@30fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,Streaming Radio,2.0,Removable Li-Ion 1000 mAh battery,,Silver Grey,About 110 EUR
LG KH3900 Joypop,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,108.5 x 52 x 14.6 mm (4.27 x 2.05 x 0.57 in),108 g (3.81 oz),,Mini-SIM,"2.8 inches, 22.3 cm","240 x 400 pixels, 5:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),190MB,2 MP,,Yes,No,,Yes,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,No,2.0,Removable Li-Ion 900 mAh battery,,"Hot pink, white",
LG GX500,,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,108.9 x 53.4 x 13 mm (4.29 x 2.10 x 0.51 in),118 g (4.16 oz),,"Dual SIM (Mini-SIM, dual stand-by)","3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),40MB,"3.15 MP, AF",,320p@15fps,No,,Yes,No,WLANWi-Fi 802.11b/g,"2.1, A2DP",,"Stereo FM radio, RDS, recording",microUSB 2.0,Removable Li-Po 1500 mAh battery,,Black,About 110 EUR
LG Optimus Q LU2300,,CDMA / HSPA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,"HSPA, EV-DO Rev. A 3.1 Mbps",118.8 x 57 x 14.3 mm (4.68 x 2.24 x 0.56 in),157 g (5.54 oz),,Mini-SIM,"3.5 inches, 34.9 cm","480 x 800 pixels, 5:3 ratio (~267 ppi density)","Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),3GB,"5 MP, AF",,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g, hotspot (Android 2.2)","2.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 70 EUR
LG KM570 Cookie Gig,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,105.9 x 52.6 x 11.9 mm (4.17 x 2.07 x 0.47 in),87 g (3.07 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),4GB,"5 MP, AF",,480p@30fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS; FM transmitter",2.0,Removable Li-Ion 900 mAh battery,,"Silver, Black, Prism Violet, Blue",About 60 EUR
LG SU920,,GSM,GSM 850 / 900 / 1800 / 1900 , TD-SCDMA,,TD-SCDMA,109.3 x 52.5 x 11.7 mm (4.30 x 2.07 x 0.46 in),97 g (3.42 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),,"3.2 MP, AF",,Yes,No,,Yes,Yes,WLANNo,"2.1, A2DP",,No,microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black, White, Pink",
LG Optimus Z,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 7.2/0.384 Mbps,117.9 x 56.9 x 11 mm (4.64 x 2.24 x 0.43 in),135 g (4.76 oz),,Mini-SIM,"3.5 inches, 37.9 cm","480 x 640 pixels, 4:3 ratio (~229 ppi density)","Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSDHC (dedicated slot), 4 GB included",,"5 MP, AF",,720p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g, DLNA, hotspot (Android 2.2)","2.1, A2DP",,No,microUSB 2.0,Removable Li-Ion 1350 mAh battery,,"Black, White, Pink",
LG SU420 Cafe,,GSM,GSM 850 / 900 / 1800 / 1900 , TD-SCDMA,,TD-SCDMA,113.9 x 54.5 x 12.9 mm (4.48 x 2.15 x 0.51 in),-,,Mini-SIM,"3.0 inches, 25.6 cm","480 x 800 pixels, 5:3 ratio (~311 ppi density)",,,,,microSDHC (dedicated slot),,3.2 MP,,Yes,1.3 MP,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,No,microUSB 2.0,Removable Li-Ion 1250 mAh battery,,"Black, White, Pink",
LG GT400 Viewty Smile,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1900 / 2100 ,,HSPA 3.6/0.384 Mbps,107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in),98 g (3.46 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),160MB,"5 MP, AF",,320p@20fps,No,,Yes,No,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1000 mAh battery,,"Black, White, Pink",About 60 EUR
LG Vu Plus,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 7.2/0.384 Mbps,109.4 x 53.3 x 15.2 mm (4.31 x 2.10 x 0.60 in),111.9 g (3.92 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),50MB,"3.15 MP, AF",,Yes,No,,Yes,Yes,WLANNo,"2.0, A2DP",,No,microUSB 2.0,Removable Li-Ion 950 mAh battery,,Black,About 100 EUR
LG Fathom VS750,,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 7.2/0.384 Mbps,115 x 56 x 17 mm (4.53 x 2.20 x 0.67 in),152 g (5.36 oz),,Mini-SIM,"3.2 inches, 29.1 cm","480 x 800 pixels, 5:3 ratio (~292 ppi density)",Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),"256MB RAM, 512MB ROM","3.15 MP, AF",,480p@30fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.1, A2DP",,No,microUSB 2.0,Removable Li-Po battery,,Black,About 40 EUR
LG GM360 Viewty Snap,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,108 x 53.1 x 12 mm (4.25 x 2.09 x 0.47 in),87 g (3.07 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),60MB,"5 MP, AF",LED flash,320p@10fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black, Silver",About 70 EUR
LG GU292,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 3.6/0.384 Mbps,99.6 x 47 x 16.3 mm (3.92 x 1.85 x 0.64 in),105.2 g (3.70 oz),,Mini-SIM,"2.0 inches, 12.6 cm",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),100MB,No,,,,,Yes,No,WLANNo,"2.1, A2DP",,No,microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black, Silver",
LG GX300,,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,116 x 51 x 12.8 mm (4.57 x 2.01 x 0.50 in),104 g (3.67 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),30MB,2 MP,,Yes,No,,Yes,No,WLANNo,"2.1, A2DP, EDR",,"Stereo FM radio, RDS",2.0,Removable Li-Po 1500 mAh battery,,Black,About 70 EUR
LG C105,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,114.5 x 59 x 13 mm (4.51 x 2.32 x 0.51 in),94 g (3.32 oz),,Mini-SIM,"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),7MB,1.3 MP,,QCIF@15fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,"FM radio, recording",microUSB 2.0,Removable Li-Ion 950 mAh battery,,"Black, Silver, White, Blue, Red, Orange, Green",About 60 EUR
LG Cookie Lite T300,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,95.8 x 50.5 x 11.9 mm (3.77 x 1.99 x 0.47 in),77 g (2.72 oz),,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),20MB,1.3 MP,,QCIF@15fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black&Red, White&Organge, Black&Titan Silver, Pink&White",About 60 EUR
LG Wink Style T310,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,102.9 x 56.9 x 11.9 mm (4.05 x 2.24 x 0.47 in),86.5 g (3.03 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,microSDHC (dedicated slot),20MB,2 MP,,320p@15fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g (carrier dependant),"2.1, A2DP, EDR",,"Stereo FM radio, RDS; built-in antenna",microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black&Red, White&Organge, Black&Titan Silver, Pink&White",About 60 EUR
